flight_id,status,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,arrival_airport,city,timezone,model,range,ticket_no,amount,fare_conditions,boarding_no,seat_no,book_ref,passenger_id,book_date,total_amount
136678,Arrived,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375284   ,6300.00,Economy,76,13E,43A118,9236 140098,2016-12-30T16:29:00Z,39000.00
136757,Arrived,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375326   ,6300.00,Economy,53,13E,797D5B,1523 448699,2017-01-01T13:21:00Z,32400.00
136720,Arrived,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375357   ,6300.00,Economy,95,13E,7B9AA3,9042 092049,2017-01-02T16:15:00Z,71100.00
136869,Arrived,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375383   ,6300.00,Economy,16,13E,1540E5,6471 150985,2017-01-03T10:36:00Z,84300.00
136666,Arrived,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375901   ,6300.00,Economy,82,13E,298276,1459 227710,2017-01-19T01:12:00Z,32400.00
136612,Arrived,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376201   ,6300.00,Economy,12,13E,697F02,5054 178624,2017-01-24T01:18:00Z,71700.00
136778,Arrived,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432053817   ,6300.00,Economy,36,13E,C630D7,7690 847505,2017-01-28T23:19:00Z,11700.00
136922,Arrived,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375954   ,6300.00,Economy,62,13E,4AC614,0283 301271,2017-01-18T10:32:00Z,122400.00
136819,Arrived,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318323   ,6300.00,Economy,14,13E,24E1FC,6649 641829,2016-12-13T16:31:00Z,23400.00
136706,Arrived,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318440   ,6300.00,Economy,6,13E,F26F2F,9652 671986,2016-12-08T01:16:00Z,57500.00
136609,Arrived,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318652   ,6300.00,Economy,6,13E,898118,0804 319826,2016-12-13T23:51:00Z,46800.00
136709,Arrived,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319102   ,6300.00,Economy,58,13E,374CB3,9903 603319,2016-12-27T04:31:00Z,23400.00
136669,Arrived,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319085   ,6300.00,Economy,22,13E,7B1F4D,0753 168760,2016-12-20T02:51:00Z,58100.00
136838,Arrived,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319386   ,6300.00,Economy,82,13E,98166C,5147 361169,2016-12-29T23:15:00Z,57500.00
136888,Arrived,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375970   ,6300.00,Economy,31,13E,A213D7,5311 302972,2017-01-15T12:02:00Z,32400.00
136951,Arrived,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319866   ,6300.00,Economy,2,13E,F9615C,0268 405763,2017-01-12T18:48:00Z,34100.00
136600,Arrived,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320051   ,6300.00,Economy,61,13E,A7E900,8634 063188,2017-01-12T22:30:00Z,57500.00
136780,Arrived,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320905   ,6300.00,Economy,87,13E,998DC5,5678 154557,2017-02-02T16:32:00Z,57500.00
136632,Arrived,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318567   ,6300.00,Economy,86,13E,345DE2,7144 588862,2016-12-07T22:37:00Z,47400.00
136927,Arrived,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319148   ,6300.00,Economy,94,13E,F9C9A9,8566 446604,2016-12-27T13:06:00Z,23400.00
136654,Arrived,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319197   ,6300.00,Economy,54,13E,9B0CFA,4780 276957,2016-12-27T12:29:00Z,57500.00
136767,Arrived,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319376   ,6300.00,Economy,37,13E,C24EB3,3239 511362,2016-12-27T18:26:00Z,46700.00
136769,Arrived,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320181   ,6300.00,Economy,8,13E,573D2D,5758 194219,2017-01-20T23:42:00Z,23400.00
136605,Arrived,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320298   ,6300.00,Economy,82,13E,549FE4,2918 531374,2017-01-16T06:23:00Z,23400.00
136875,Arrived,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320561   ,6300.00,Economy,90,13E,5500D1,8199 523711,2017-01-23T18:47:00Z,82800.00
136660,Arrived,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320622   ,6300.00,Economy,84,13E,785B93,9110 553012,2017-01-27T20:58:00Z,80900.00
136802,Arrived,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320858   ,6300.00,Economy,53,13E,D94B71,0893 127116,2017-01-30T19:34:00Z,34100.00
136630,Arrived,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320937   ,6300.00,Economy,11,13E,D08D24,5096 103594,2017-02-01T22:19:00Z,34100.00
136956,Arrived,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375636   ,6300.00,Economy,62,13F,E92EFE,2770 727226,2017-01-08T23:05:00Z,64800.00
136632,Arrived,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374559   ,6300.00,Economy,91,13F,970D18,6263 025970,2016-12-11T04:12:00Z,64800.00
136642,Arrived,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375533   ,6300.00,Economy,29,13F,F42D6F,6970 870850,2017-01-04T15:01:00Z,25800.00
136630,Arrived,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376571   ,6300.00,Economy,49,13F,832D5B,9081 209745,2017-01-31T18:48:00Z,26100.00
136600,Arrived,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375856   ,6300.00,Economy,26,13F,5DE3FE,9756 959834,2017-01-17T19:42:00Z,32400.00
136838,Arrived,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375315   ,6300.00,Economy,81,13F,327D2E,3993 443712,2017-01-01T13:00:00Z,32700.00
136827,Arrived,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376227   ,6300.00,Economy,21,13F,388E5D,7013 286676,2017-01-28T19:44:00Z,116400.00
136660,Arrived,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376349   ,6300.00,Economy,52,13F,154F8B,6369 341331,2017-01-27T01:18:00Z,58200.00
136586,Arrived,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374739   ,6300.00,Economy,62,13F,E51CA0,6621 849050,2016-12-16T10:04:00Z,38400.00
136706,Arrived,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318476   ,6300.00,Economy,36,13F,0F8EC3,5146 645268,2016-12-12T19:27:00Z,58000.00
136871,Arrived,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318648   ,6300.00,Economy,71,13F,7AE2CD,0805 967315,2016-12-16T09:54:00Z,70100.00
136758,Arrived,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318732   ,6300.00,Economy,72,13F,5DA7EB,4748 653471,2016-12-19T01:28:00Z,34100.00
136927,Arrived,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319543   ,6300.00,Economy,19,13F,E9B5F2,0626 074450,2017-01-03T02:34:00Z,57500.00
136857,Arrived,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320336   ,6300.00,Economy,94,13F,CB0B5A,7515 431672,2017-01-20T08:37:00Z,23400.00
136571,Arrived,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319478   ,6300.00,Economy,62,13F,FC7F59,2333 696881,2017-01-04T05:04:00Z,23400.00
136815,Arrived,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320734   ,6300.00,Economy,23,13F,C6C220,9712 264601,2017-01-29T04:22:00Z,23400.00
136757,Arrived,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319571   ,6300.00,Economy,55,13F,4DF1F0,6906 987740,2017-01-03T19:37:00Z,23400.00
136951,Arrived,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319905   ,6300.00,Economy,12,13F,46B32C,6780 633690,2017-01-11T17:36:00Z,24000.00
136841,Arrived,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319927   ,6300.00,Economy,6,13F,28F099,0474 836795,2017-01-14T05:17:00Z,34100.00
136953,Arrived,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432321091   ,6300.00,Economy,69,13F,88ED8C,8217 458583,2017-02-05T23:30:00Z,23400.00
136605,Arrived,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320262   ,6300.00,Economy,12,13F,5B77D0,8264 513171,2017-01-17T00:47:00Z,68200.00
136620,Arrived,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320532   ,6300.00,Economy,5,13F,88F782,6182 850623,2017-01-20T00:03:00Z,23900.00
136780,Arrived,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320966   ,6300.00,Economy,86,13F,7B746B,2312 829903,2017-02-05T15:56:00Z,84500.00
136844,Arrived,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432321027   ,6300.00,Economy,53,13F,D14CBB,8514 708033,2017-02-04T22:48:00Z,59900.00
136755,Arrived,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374913   ,6300.00,Economy,23,13F,5DEC83,8052 635714,2016-12-22T07:49:00Z,51600.00
136654,Arrived,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374885   ,6300.00,Economy,8,13F,F0A306,0782 268004,2016-12-23T16:26:00Z,58200.00
136855,Arrived,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318639   ,6300.00,Economy,13,13F,03C012,3932 687752,2016-12-13T06:48:00Z,23400.00
136609,Arrived,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318693   ,6300.00,Economy,16,13F,A72B7F,6483 764910,2016-12-12T07:19:00Z,58100.00
136709,Arrived,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318751   ,6300.00,Economy,57,13F,EBA308,8805 971472,2016-12-14T01:27:00Z,46800.00
136781,Arrived,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318878   ,6300.00,Economy,59,13F,81DDD1,6992 924233,2016-12-20T07:08:00Z,23400.00
136649,Arrived,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319127   ,6300.00,Economy,50,13F,ED8FFE,6336 984452,2016-12-26T09:23:00Z,46700.00
136672,Arrived,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319540   ,6300.00,Economy,43,13F,984D0F,2161 557909,2016-12-31T23:26:00Z,70100.00
136869,Arrived,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319812   ,6300.00,Economy,2,13F,9B7AAE,4152 386968,2017-01-13T05:35:00Z,58100.00
136823,Arrived,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319959   ,6300.00,Economy,62,13F,D81C26,5220 081013,2017-01-10T13:27:00Z,58600.00
136875,Arrived,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320428   ,6300.00,Economy,56,13F,4A0CC7,1578 890531,2017-01-19T03:06:00Z,36000.00
136778,Arrived,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320849   ,6300.00,Economy,31,13F,DCE2B8,2058 772972,2017-01-31T01:13:00Z,82800.00
136661,Arrived,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374253   ,6300.00,Economy,71,13F,5AF141,6525 633813,2016-12-02T22:51:00Z,58200.00
136907,Arrived,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374792   ,6300.00,Economy,7,13F,E09D12,3436 988410,2016-12-17T14:46:00Z,45000.00
136669,Arrived,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375034   ,6300.00,Economy,18,13F,2CBBE2,1566 180777,2016-12-27T21:11:00Z,25800.00
136720,Arrived,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375457   ,6300.00,Economy,94,13F,9F36B3,7922 289603,2017-01-04T23:18:00Z,33000.00
136754,Arrived,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375944   ,6300.00,Economy,68,13F,91DC88,6449 514209,2017-01-18T06:33:00Z,58500.00
136861,Arrived,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375989   ,6300.00,Economy,77,13F,084A67,3843 514157,2017-01-18T17:44:00Z,26100.00
136888,Arrived,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376068   ,6300.00,Economy,38,13F,AC63BB,5114 707437,2017-01-20T09:22:00Z,25800.00
136733,Arrived,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432374436   ,6300.00,Economy,88,13F,092C89,4412 137243,2016-12-07T03:50:00Z,51600.00
136612,Arrived,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376283   ,6300.00,Economy,17,13F,9E8889,1269 423771,2017-01-21T08:50:00Z,90000.00
136802,Arrived,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432376426   ,6300.00,Economy,87,13F,8EAC94,2539 477551,2017-01-25T18:13:00Z,77400.00
136729,Arrived,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375373   ,6300.00,Economy,10,13F,B873D3,8331 722279,2017-01-04T00:15:00Z,38400.00
136900,Arrived,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375531   ,6300.00,Economy,65,13F,1EB492,5101 427971,2017-01-04T07:14:00Z,38400.00
136936,Arrived,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318367   ,6300.00,Economy,1,13F,A4D544,4650 746670,2016-12-11T02:11:00Z,23400.00
136819,Arrived,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318385   ,6300.00,Economy,12,13F,5C7303,4830 703145,2016-12-05T07:21:00Z,46800.00
136922,Arrived,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375835   ,6300.00,Economy,61,13F,9B0557,0713 137421,2017-01-15T06:15:00Z,32400.00
136767,Arrived,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319407   ,6300.00,Economy,42,13F,0703EF,9855 139116,2016-12-29T15:07:00Z,23400.00
136666,Arrived,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320025   ,6300.00,Economy,78,13F,E0B81F,1899 948570,2017-01-12T11:26:00Z,91500.00
136769,Arrived,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432375923   ,6300.00,Economy,16,13F,FC9108,1801 497429,2017-01-16T08:30:00Z,32400.00
136661,Arrived,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318284   ,6300.00,Economy,72,14A,303895,4241 710466,2016-12-07T00:14:00Z,23400.00
136819,Arrived,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432318544   ,6300.00,Economy,46,14A,611FD2,5614 038776,2016-12-12T00:06:00Z,104800.00
136669,Arrived,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319078   ,6300.00,Economy,25,14A,5F3B9E,9736 967876,2016-12-25T07:41:00Z,70600.00
136757,Arrived,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432319483   ,6300.00,Economy,57,14A,B23328,0826 435292,2017-01-01T05:14:00Z,23400.00
136888,Arrived,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320186   ,6300.00,Economy,37,14A,6139B5,9471 201489,2017-01-19T07:08:00Z,47300.00
136630,Arrived,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320668   ,6300.00,Economy,25,14A,5881B9,5533 275392,2017-01-27T04:39:00Z,80800.00
136844,Arrived,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,EGO,Belgorod,Europe/Moscow,Sukhoi Superjet-100,3000,5432320787   ,6300.00,Economy,50,14A,C81CCB,1900 124378,2017-02-02T11:32:00Z,59400.00
